sentence,bias_score,assertive_verb_count,assertive_verb_prop,bias_count,bias_prop,coherence_marker_count,coherence_marker_prop,degree_modifier_count,degree_modifier_prop,factive_verb_count,factive_verb_prop,flesch-kincaid_grade_level,hedge_word_count,hedge_word_prop,implicative_verb_count,implicative_verb_prop,liwc_3rd_person_pronoum_count,liwc_3rd_person_pronoun_prop,liwc_achievement_word_count,liwc_achievement_word_prop,liwc_adverb_count,liwc_adverb_prop,liwc_auxiliary_verb_count,liwc_auxiliary_verb_prop,liwc_causation_word_count,liwc_causation_word_prop,liwc_certainty_word_count,liwc_certainty_word_prop,liwc_conjunction_count,liwc_conjunction_prop,liwc_discrepency_word_count,liwc_discrepency_word_prop,liwc_preposition_count,liwc_preposition_prop,liwc_tentative_word_count,liwc_tentative_word_prop,liwc_work_word_count,liwc_work_word_prop,modality,mood,opinion_count,opinion_prop,subjective_strong_count,subjective_strong_prop,subjective_weak_count,subjective_weak_prop,subjectivity_score,unique_word_count,vader_composite_sentiment,word_count
0.0,13430.779866779645,17.0,0.29199999999999998,0.0,0.0,19602.0,425.87299999999868,2145.0,45.479500000000009,631.0,14.891300000000003,169902.59999999989,87.0,1.7023000000000004,0.0,0.0,92464.0,2116.0446999999917,17779.0,428.88419999999894,169916.0,4203.2726000000193,266098.0,6380.6929000000819,37919.0,899.78269999999679,35938.0,809.56099999999617,137826.0,2750.4926000000041,58204.0,1285.1944999999942,324361.0,7073.7083000001121,63382.0,1409.7892999999951,6689.0,151.06690000000009,42862.025299999994,0.0,51.0,0.94169999999999998,0.0,0.0,0.0,0.0,34344.770699999921,2530315.0,7292.9224999999988,3445943.0
0.0,0.16215144513269203,0.00026320771957715768,5.29545260944765e-06,0.0,0.0,0.23383169864286321,0.0051043876598778721,0.025573429641961635,0.00054150777817111272,0.0076567273575974355,0.00017884449195278577,2.0411620266194412,0.00099169726365581651,1.9156568906920658e-05,0.0,0.0,1.1173660206959162,0.025613914672851231,0.21386637544884568,0.0051527446115000423,2.0290137771413894,0.050341313697327729,3.20208611286444,0.077077632524121115,0.45496357309985264,0.010833421517945484,0.43240316245405946,0.0097986016882215202,1.6511625343662606,0.033019862639490048,0.7003989489619461,0.015529162801132177,3.8989169222621189,0.084980629587754417,0.75603805077098862,0.016866991834767846,0.080706233360471155,0.001799556772862889,0.51634380180258155,0.0,0.00061632193145991579,1.1080276461041272e-05,0.0,0.0,0.0,0.0,0.41316558736115216,30.429626265765599,0.086244285112735408,41.481210151924266
