sentence,bias_score,assertive_verb_count,assertive_verb_prop,bias_count,bias_prop,coherence_marker_count,coherence_marker_prop,degree_modifier_count,degree_modifier_prop,factive_verb_count,factive_verb_prop,flesch-kincaid_grade_level,hedge_word_count,hedge_word_prop,implicative_verb_count,implicative_verb_prop,liwc_3rd_person_pronoum_count,liwc_3rd_person_pronoun_prop,liwc_achievement_word_count,liwc_achievement_word_prop,liwc_adverb_count,liwc_adverb_prop,liwc_auxiliary_verb_count,liwc_auxiliary_verb_prop,liwc_causation_word_count,liwc_causation_word_prop,liwc_certainty_word_count,liwc_certainty_word_prop,liwc_conjunction_count,liwc_conjunction_prop,liwc_discrepency_word_count,liwc_discrepency_word_prop,liwc_preposition_count,liwc_preposition_prop,liwc_tentative_word_count,liwc_tentative_word_prop,liwc_work_word_count,liwc_work_word_prop,modality,mood,opinion_count,opinion_prop,subjective_strong_count,subjective_strong_prop,subjective_weak_count,subjective_weak_prop,subjectivity_score,unique_word_count,vader_composite_sentiment,word_count
0.0,144798.05252045908,238.0,3.3849000000000005,0.0,0.0,221939.0,3117.3776000000016,12719.0,169.84909999999991,5404.0,81.787199999999956,2998435.1999999993,3331.0,41.451499999999974,0.0,0.0,1100233.0,12890.25579999997,383887.0,5831.6678000000029,3100260.0,44778.814199999855,3967895.0,58367.301799999899,676674.0,10421.695299999968,502664.0,7476.3199999999915,2721414.0,35891.252999999924,865871.0,12730.258599999963,5111695.0,76239.410800000012,1066494.0,15081.383699999955,130576.0,2073.0480000000002,456366.08650000067,0.0,639.0,9.0458000000000052,0.0,0.0,0.0,0.0,478149.18449999986,41713689.0,374305.08719999931,63222063.0
0.0,0.15467759202225767,0.00025319148936170182,3.6009574468085119e-06,0.0,0.0,0.23701839178414649,0.003329795475532425,0.013595646114904963,0.00018149781736371003,0.0057931096421468074,8.7671749197760763e-05,3.202256292450937,0.0035612882827651808,4.4276742418229833e-05,0.0,0.0,1.174581327077358,0.013766253773166792,0.40994560422402138,0.0062295352898610185,3.3103311999737404,0.047826591780879557,4.2371348771971871,0.062333717844161737,0.72255215390686744,0.011129832413074929,0.53664287086072515,0.0079840901849067437,2.9059809269125063,0.038333403136344694,0.92457369774665155,0.013594195733758066,5.4583554981433524,0.081429054748462099,1.138797690483599,0.016105479149579202,0.13951737352825783,0.0022151677330097988,0.48742418188221615,0.0,0.0006856770161131915,9.6517570920106771e-06,0.0,0.0,0.0,0.0,0.51070550365766532,44.54828985355249,0.39984321086479407,67.511279866073721
